station_cd,station_g_cd,station_name,station_name_en,station_name_k,station_name_r,line_cd,pref_cd,post,address,address_en,lon,lat,open_ymd,close_ymd,e_status,e_sort,postcode,city_en,prefecture
9940116,9940116,富士山,Fuji yama,,,99401,19,4030016,富士吉田市松山,Fujiyoshida shi Matsuyama,138.795686,35.483536,1929-06-19,0000-00-00,0,9940116,4030016,Fujiyoshida shi,Yamanashi ken
9940117,9940117,富士急ハイランド,Fujikyuu highland,,,99401,19,4010301,南都留郡富士河口湖町船津字剣丸尾,Minamitsuru gun Fujikawaguchiko chou Funatsu ji ken Maruo,138.782048,35.488974,0000-00-00,0000-00-00,0,9940117,4010301,Minamitsuru gun Fujikawaguchiko machi,Yamanashi ken
9940118,9940118,河口湖,Kawaguchiko,,,99401,19,4010301,南都留郡富士河口湖町船津,Minamitsuru gun Fujikawaguchiko chou Funatsu,138.768852,35.498231,0000-00-00,0000-00-00,0,9940118,4010301,Minamitsuru gun Fujikawaguchiko machi,Yamanashi ken
9940201,1134225,六日町,Muika chou,,,99402,15,9496600,南魚沼市六日町,Minamiuonuma shi muika chou,138.875872,37.067065,0000-00-00,0000-00-00,0,9940201,9496600,Minamiuonuma shi,Niigata ken
9940202,9940202,魚沼丘陵,Uonuma kyuuryou,,,99402,15,9497144,南魚沼市野田,Minamiuonuma shi Noda,138.877619,37.09614,0000-00-00,0000-00-00,0,9940202,9497144,Minamiuonuma shi,Niigata ken
9940203,9940203,美佐島,Misashima,,,99402,15,9480015,十日町市猿倉,Tooka chou shi Sarukura,138.789774,37.130996,0000-00-00,0000-00-00,0,9940203,9480015,Tooka chou shi,Niigata ken
9940204,9940204,しんざ,Shinza,,,99402,15,9480012,十日町市新座,Tooka chou shi Niiza,138.768339,37.139675,0000-00-00,0000-00-00,0,9940204,9480012,Tooka chou shi,Niigata ken
9940205,1140729,十日町,Tooka chou,,,99402,15,9480000,十日町市丑,Tooka chou shi ushi,138.756188,37.134562,0000-00-00,0000-00-00,0,9940205,9480000,Tooka chou shi,Niigata ken
9940206,9940206,まつだい,Matsuda i,,,99402,15,9421526,十日町市松代,Tooka chou shi Matsushiro,138.613884,37.132209,0000-00-00,0000-00-00,0,9940206,9421526,Tooka chou shi,Niigata ken
9940207,9940207,ほくほく大島,Hokuhoku Ooshima,,,99402,15,9421104,上越市大島区下達,Jouetsu shi Ooshima ku katatsu,138.509551,37.146997,0000-00-00,0000-00-00,0,9940207,9421104,Jouetsu shi,Niigata ken
9940208,9940208,虫川大杉,Mushi kawa Oosugi,,,99402,15,9420305,上越市浦川原区虫川,Jouetsu shi Uragawara ku mushi kawa,138.441409,37.154897,0000-00-00,0000-00-00,0,9940208,9420305,Jouetsu shi,Niigata ken
9940209,9940209,うらがわら,Uragawara,,,99402,15,9420314,上越市浦川原区顕聖寺,Jouetsu shi Uragawara ku ken seitera,138.419047,37.159285,0000-00-00,0000-00-00,0,9940209,9420314,Jouetsu shi,Niigata ken
9940210,9940210,大池いこいの森,Ooike ikoi no mori,,,99402,15,9420214,上越市頸城区大蒲生田,Jouetsu shi Kubiki kudai Kamouden,138.373406,37.18442,0000-00-00,0000-00-00,0,9940210,9420214,Jouetsu shi,Niigata ken
9940211,9940211,くびき,Kubiki,,,99402,15,9420207,上越市頸城区手島,Jouetsu shi Kubiki ku Teshima,138.361689,37.198168,0000-00-00,0000-00-00,0,9940211,9420207,Jouetsu shi,Niigata ken
9940212,1140403,犀潟,Sai kata,,,99402,15,9493116,上越市大潟区犀潟,Jouetsu shi Oogata ku sai kata,138.305154,37.210345,0000-00-00,0000-00-00,0,9940212,9493116,Jouetsu shi,Niigata ken
9940301,9940301,軽井沢,Karuizawa,,,99403,20,3890102,北佐久郡軽井沢町大字軽井沢１１７８番地,Kitasaku gun Karuizawa machi ooaza Karuizawa 1178 banchi,138.635096,36.342889,0000-00-00,0000-00-00,0,9940301,3890102,Kitasaku gun Karuizawa machi,Nagano ken
9940302,9940302,中軽井沢,ChuuKaruizawa,,,99403,20,3890111,北佐久郡軽井沢町長倉３０９１番地,Kitasaku gun Karuizawa chouchousou 3091 banchi,138.593147,36.347576,0000-00-00,0000-00-00,0,9940302,3890111,Kitasaku gun Karuizawa machi,Nagano ken
9940303,9940303,信濃追分,Shinano oiwake,,,99403,20,3890115,北佐久郡軽井沢町追分１０９２番地,Kitasaku gun Karuizawa machi oiwake 1092 banchi,138.558582,36.335538,0000-00-00,0000-00-00,0,9940303,3890115,Kitasaku gun Karuizawa machi,Nagano ken
9940304,9940304,御代田,Miyota,,,99403,20,3890206,北佐久郡御代田町大字御代田２４２２番地,Kitasaku gun Miyota machi ooaza Miyota 2422 banchi,138.50619,36.318986,0000-00-00,0000-00-00,0,9940304,3890206,Kitasaku gun Miyota machi,Nagano ken
9940305,9940305,平原,Heigen,,,99403,20,3840092,小諸市大字平原６０３番地,Komoro shi ooaza heigen 603 banchi,138.453926,36.308606,0000-00-00,0000-00-00,0,9940305,3840092,Komoro shi,Nagano ken
9940306,1140131,小諸,Komoro,,,99403,20,3840025,小諸市相生町,Komoro shi Aioichou,138.421715,36.326903,0000-00-00,0000-00-00,0,9940306,3840025,Komoro shi,Nagano ken
9940307,9940307,滋野,Shigeno,,,99403,20,3890512,東御市滋野乙９７７番地,Toumi shi Shigeno otsu 977 banchi,138.363543,36.342586,0000-00-00,0000-00-00,0,9940307,3890512,Toumi shi,Nagano ken
9940308,9940308,田中,Tanaka,,,99403,20,3890516,東御市田中２７９番地,Toumi shi Tanaka 279 banchi,138.329414,36.354433,0000-00-00,0000-00-00,0,9940308,3890516,Toumi shi,Nagano ken
9940309,9940309,大屋,Ooya,,,99403,20,3860152,上田市大字大屋４５４番地,Ueda shi ooaza Ooya 454 banchi,138.297109,36.369566,0000-00-00,0000-00-00,0,9940309,3860152,Ueda shi,Nagano ken
9940310,9940310,信濃国分寺,Shinano Kokubunji,,,99403,20,3860016,上田市大字国分字浦沖１２４６番地の５,Ueda shi ooaza Kokubu ji Ura oki 1246 banchi no 5,138.273385,36.378592,0000-00-00,0000-00-00,0,9940310,3860016,Ueda shi,Nagano ken
9940311,9940311,上田,Ueda,,,99403,20,3860025,上田市天神１丁目１８８７番地,Ueda shi Tenjin 1 choume 1887 banchi,138.249298,36.396579,0000-00-00,0000-00-00,0,9940311,3860025,Ueda shi,Nagano ken
9940312,9940312,西上田,Nishi Ueda,,,99403,20,3860043,上田市下塩尻屋敷３４１番地,Ueda shika Shiojiri yashiki 341 banchi,138.20855,36.417318,0000-00-00,0000-00-00,0,9940312,3860043,Ueda shi,Nagano ken
9940313,9940313,テクノさかき,Technic no sakaki,,,99403,20,3890603,埴科郡坂城町大字南条字社宮神４９１０-５番地,Hanishina gun Sakaki machi ooaza Nanjou ji shaguu kami 4910 - 5 banchi,138.188204,36.440584,0000-00-00,0000-00-00,0,9940313,3890603,Hanishina gun Sakaki machi,Nagano ken
9940314,9940314,坂城,Sakaki,,,99403,20,3890601,埴科郡坂城町坂城,Hanishina gun Sakaki chou Sakaki,138.181315,36.46195,0000-00-00,0000-00-00,0,9940314,3890601,Hanishina gun Sakaki machi,Nagano ken
9940315,9940315,戸倉,Tokura,,,99403,20,3890804,千曲市大字戸倉１４４５番地,Chikuma shi ooaza Tokura 1445 banchi,138.153017,36.492913,0000-00-00,0000-00-00,0,9940315,3890804,Chikuma shi,Nagano ken
9940319,9940319,千曲,Sen kyoku,,,99403,20,3870016,長野県千曲市大字寂蒔200,Nagano ken Chikuma shi ooaza sabi ? 200,138.141661,36.509039,0000-00-00,0000-00-00,0,9940315,3870016,Chikuma shi,Nagano ken
9940316,9940316,屋代,Yashiro,,,99403,20,3870013,千曲市大字小島３１３９番地,Chikuma shi ooaza kojima 3139 banchi,138.128191,36.532062,0000-00-00,0000-00-00,0,9940316,3870013,Chikuma shi,Nagano ken
9940317,9940317,屋代高校前,Yashiro koukou mae,,,99403,20,3870007,千曲市大字屋代字新田１４１１の３番地,Chikuma shi ooazaya daiji Nitta 1411 no 3 banchi,138.132489,36.547853,0000-00-00,0000-00-00,0,9940317,3870007,Chikuma shi,Nagano ken
9940318,1140301,篠ノ井,Shinonoi,,,99403,20,3888007,長野市篠ノ井布施高田,Nagano shi Shinonoi fuse Takada,138.138046,36.5771,0000-00-00,0000-00-00,0,9940318,3888007,Nagano shi,Nagano ken
9940320,1140302,今井,Imai,,,99403,20,3812226,長野市川中島町今井２９６番地,Nagano shi Kawanakajima chou Imai 296 banchi,138.145347,36.595732,0000-00-00,0000-00-00,0,9940320,3812226,Nagano shi,Nagano ken
9940321,1140303,川中島,Kawanakajima,,,99403,20,3812233,長野市川中島町上氷鉋,Nagano shi Kawanakajima chou ue Higano,138.150679,36.614167,0000-00-00,0000-00-00,0,9940321,3812233,Nagano shi,Nagano ken
9940322,1140304,安茂里,Amori,,,99403,20,3800941,長野市安茂里,Nagano shi Amori,138.161791,36.630262,0000-00-00,0000-00-00,0,9940322,3800941,Nagano shi,Nagano ken
9940323,1140305,長野,Nagano,,,99403,20,3800921,長野市大字栗田１０３８番地,Nagano shi ooaza Kurita 1038 banchi,138.189101,36.643307,0000-00-00,0000-00-00,0,9940323,3800921,Nagano shi,Nagano ken
9940401,9940311,上田,Ueda,,,99404,20,3860025,上田市天神１丁目１８８７番地,Ueda shi Tenjin 1 choume 1887 banchi,138.24882,36.396691,0000-00-00,0000-00-00,0,9940401,3860025,Ueda shi,Nagano ken
9940402,9940402,城下,Jouka,,,99404,20,3860032,上田市大字諏訪形字中田９８２,Ueda shi ooaza Suwakei ji Nakada 982,138.242712,36.392454,0000-00-00,0000-00-00,0,9940402,3860032,Ueda shi,Nagano ken
9940403,9940403,三好町,Miyoshi machi,,,99404,20,3860034,上田市大字中之条字中満丁２４０-５,Ueda shi ooaza Nakanojou jichuu man chou 240 - 5,138.235585,36.391712,0000-00-00,0000-00-00,0,9940403,3860034,Ueda shi,Nagano ken
9940404,9940404,赤坂上,Akasaka ue,,,99404,20,3861102,上田市大字上田原字一ノ口８７５-７,Ueda shi ooaza Uedahara ji ichi no kuchi 875 - 7,138.227224,36.391301,0000-00-00,0000-00-00,0,9940404,3861102,Ueda shi,Nagano ken
9940405,9940405,上田原,Uedahara,,,99404,20,3861102,上田市大字上田原字屋鋪田６９７-５,Ueda shi ooaza Uedahara jiya shikiden 697 - 5,138.221439,36.390488,0000-00-00,0000-00-00,0,9940405,3861102,Ueda shi,Nagano ken
9940406,9940406,寺下,Terashita,,,99404,20,3861103,上田市大字神畑字寺下６１６-１,Ueda shi ooaza kami hatake jijika 616 - 1,138.21634,36.38388,0000-00-00,0000-00-00,0,9940406,3861103,Ueda shi,Nagano ken
9940407,9940407,神畑,Kami hatake,,,99404,20,3861103,上田市大字神畑字孤池９４-５,Ueda shi ooaza kami hatake ji kochi 94 - 5,138.216965,36.377841,0000-00-00,0000-00-00,0,9940407,3861103,Ueda shi,Nagano ken
9940408,9940408,大学前,Daigaku mae,,,99404,20,3861211,上田市大字下之郷字上迎２８４-５,Ueda shi ooaza Shimonogou jijou Mukae 284 - 5,138.215171,36.371287,0000-00-00,0000-00-00,0,9940408,3861211,Ueda shi,Nagano ken
9940409,9940409,下之郷,Shimonogou,,,99404,20,3861211,上田市大字下之郷５１７-３,Ueda shi ooaza Shimonogou 517 - 3,138.217227,36.363249,0000-00-00,0000-00-00,0,9940409,3861211,Ueda shi,Nagano ken
9940410,9940410,中塩田,Chuuenden,,,99404,20,3861324,上田市大字五加字富在家１２２５-６,Ueda shi ooaza ukogi ji fuzaike 1225 - 6,138.204728,36.363212,0000-00-00,0000-00-00,0,9940410,3861324,Ueda shi,Nagano ken
9940411,9940411,塩田町,Shioda machi,,,99404,20,3861325,上田市大字中野字兼田４０-２,Ueda shi ooaza Nakano ji Kaneda 40 - 2,138.198445,36.360888,0000-00-00,0000-00-00,0,9940411,3861325,Ueda shi,Nagano ken
9940412,9940412,中野,Nakano,,,99404,20,3861325,上田市大字中野字池下４９６-４,Ueda shi ooaza Nakano ji Ikeshita 496 - 4,138.193438,36.360654,0000-00-00,0000-00-00,0,9940412,3861325,Ueda shi,Nagano ken
9940413,9940413,舞田,Maita,,,99404,20,3861326,上田市大字舞田字柳堂４４-６,Ueda shi ooaza Maita jiryuudou 44 - 6,138.18288,36.359621,0000-00-00,0000-00-00,0,9940413,3861326,Ueda shi,Nagano ken
9940414,9940414,八木沢,Yagisawa,,,99404,20,3861327,上田市大字八木沢字表田中４３９-２,Ueda shi ooaza Yagisawa ji hyou Tanaka 439 - 2,138.175786,36.358365,0000-00-00,0000-00-00,0,9940414,3861327,Ueda shi,Nagano ken
9940415,9940415,別所温泉,Bessho onsen,,,99404,20,3861431,上田市大字別所温泉１８５３-３,Ueda shi ooaza Bessho onsen 1853 - 3,138.161924,36.353121,0000-00-00,0000-00-00,0,9940415,3861431,Ueda shi,Nagano ken
9940501,1140305,長野,Nagano,,,99405,20,3800921,長野市大字栗田１０３８番地,Nagano shi ooaza Kurita 1038 banchi,138.188396,36.644341,0000-00-00,0000-00-00,0,9940501,3800921,Nagano shi,Nagano ken
9940502,9940502,市役所前,Shi yakusho mae,,,99405,20,3810000,長野市鶴賀字森下１１２０-５,Nagano shi Tsuruga ji Morishita 1120 - 5,138.191488,36.649141,0000-00-00,0000-00-00,0,9940502,3810000,Nagano shi,Nagano ken
9940503,9940503,権堂,Gondou,,,99405,20,3800833,長野市権堂町２１９９-１０,Nagano shi Gondou machi 2199 - 10,138.19188,36.653088,0000-00-00,0000-00-00,0,9940503,3800833,Nagano shi,Nagano ken
9940503,9940503,権堂,Gondou,,,99405,20,3800833,長野市権堂町２１９９-１０,Nagano shi Gondou machi 2199 - 10,138.19188,36.653088,0000-00-00,0000-00-00,0,9940503,3800833,Nagano shi,Nagano ken
9940504,9940504,善光寺下,Zenkou Terashita,,,99405,20,3800803,長野市三輪７-９１９-２,Nagano shi sanrin 7 - 919 - 2,138.193513,36.658673,0000-00-00,0000-00-00,0,9940504,3800803,Nagano shi,Nagano ken
9940505,9940505,本郷,Hongou,,,99405,20,3800803,長野市三輪３-１５-９,Nagano shi sanrin 3 - 15 - 9,138.204014,36.662567,0000-00-00,0000-00-00,0,9940505,3800803,Nagano shi,Nagano ken
9940506,9940506,桐原,Kirihara,,,99405,20,3810000,長野市古野宮西８２８-２,Nagano shi Furuno Miyanishi 828 - 2,138.21303,36.665642,0000-00-00,0000-00-00,0,9940506,3810000,Nagano shi,Nagano ken
9940507,9940507,信濃吉田,Shinano Yoshida,,,99405,20,3810043,長野市吉田３-９-１３,Nagano shi Yoshida 3 - 9 - 13,138.220904,36.667428,0000-00-00,0000-00-00,0,9940507,3810043,Nagano shi,Nagano ken
9940508,9940508,朝陽,Asahi,,,99405,20,3810016,長野市南堀村北１９２-１,Nagano shi Minamihori mura kita 192 - 1,138.240635,36.666326,0000-00-00,0000-00-00,0,9940508,3810016,Nagano shi,Nagano ken
9940509,9940509,附属中学前,Fuzoku chuugaku mae,,,99405,20,3810016,長野市南堀中堰北８３-１,Nagano shi Minamihori naka seki kita 83 - 1,138.248298,36.662488,0000-00-00,0000-00-00,0,9940509,3810016,Nagano shi,Nagano ken
9940510,9940510,柳原,Yanagihara,,,99405,20,3810012,長野市柳原西井２１３３-２,Nagano shi Yanagihara Nishii 2133 - 2,138.258317,36.663438,0000-00-00,0000-00-00,0,9940510,3810012,Nagano shi,Nagano ken
9940511,9940511,村山,Murayama,,,99405,20,3820054,須坂市高梨町流３０３-２,Suzaka shi Takanashi chouryuu 303 - 2,138.279556,36.659295,0000-00-00,0000-00-00,0,9940511,3820054,Suzaka shi,Nagano ken
9940512,9940512,日野,Hino,,,99405,20,3820000,須坂市小山蒔田２５１７-１５,Suzaka shi Oyama Makita 2517 - 15,138.289574,36.655621,0000-00-00,0000-00-00,0,9940512,3820000,Suzaka shi,Nagano ken
9940513,9940513,須坂,Suzaka,,,99405,20,3820000,須坂市須坂宗石１２８８-２,Suzaka shi Suzakashuuseki 1288 - 2,138.304239,36.656841,0000-00-00,0000-00-00,0,9940513,3820000,Suzaka shi,Nagano ken
9940514,9940514,北須坂,Kita Suzaka,,,99405,20,3820071,須坂市小河原町北山道北沖２１２９-４,Suzaka shishou Kawaramachi Kitayama Douhoku oki 2129 - 4,138.308705,36.678283,0000-00-00,0000-00-00,0,9940514,3820071,Suzaka shi,Nagano ken
9940515,9940515,小布施,Kofuse,,,99405,20,3810201,上高井郡小布施町小布施親木１４９７-２,Kamitakai gun Obuse chou Obuse oyaki 1497 - 2,138.312771,36.698942,0000-00-00,0000-00-00,0,9940515,3810201,Kamitakai gun Obuse machi,Nagano ken
9940516,9940516,都住,To juu,,,99405,20,3810208,上高井郡小布施町都住宮上４７２-４,Kamitakai gun Obuse chou to juuguujou 472 - 4,138.322086,36.704122,0000-00-00,0000-00-00,0,9940516,3810208,Kamitakai gun Obuse machi,Nagano ken
9940517,9940517,桜沢,Sakurazawa,,,99405,20,3830043,中野市三ツ和大日前１４９７-１,Nakano shi Mitsuwa dainichi mae 1497 - 1,138.349642,36.712641,0000-00-00,0000-00-00,0,9940517,3830043,Nakano shi,Nagano ken
9940518,9940518,延徳,Entoku,,,99405,20,3830035,中野市篠井堰向２２９-２,Nakano shi shino isekimuki 229 - 2,138.362693,36.726973,0000-00-00,0000-00-00,0,9940518,3830035,Nakano shi,Nagano ken
9940519,9940519,信州中野,Shinshuu Nakano,,,99405,20,3830021,中野市西１-１,Nakano shi nishi 1 - 1,138.364901,36.74476,0000-00-00,0000-00-00,0,9940519,3830021,Nakano shi,Nagano ken
9940520,9940520,中野松川,Nakano Matsukawa,,,99405,20,3830013,中野市中野馬場１８４０-３,Nakano shi Nakano baba 1840 - 3,138.374252,36.750615,0000-00-00,0000-00-00,0,9940520,3830013,Nakano shi,Nagano ken
9940521,9940521,信濃竹原,Shinano Takehara,,,99405,20,3830007,中野市竹原松崎１８１３,Nakano shi Takehara Matsuzaki 1813,138.393672,36.761045,0000-00-00,0000-00-00,0,9940521,3830007,Nakano shi,Nagano ken
9940522,9940522,夜間瀬,Yoru Mase,,,99405,20,3810405,下高井郡山ノ内町夜間瀬下田中島２４９３-２,Shimotakai gun Yamanouchi chou yakan Seshimo Denchuutou 2493 - 2,138.403322,36.759998,0000-00-00,0000-00-00,0,9940522,3810405,Shimotakai gun Yamanouchi machi,Nagano ken
9940523,9940523,上条,Kamijou,,,99405,20,3810401,下高井郡山ノ内町平穏仁堂下４５９４-２,Shimotakai gun Yamanouchi chou heion jin Doushita 4594 - 2,138.407619,36.749641,0000-00-00,0000-00-00,0,9940523,3810401,Shimotakai gun Yamanouchi machi,Nagano ken
9940524,9940524,湯田中,Yudanaka,,,99405,20,3810401,下高井郡山ノ内町平穏字下中道南,Shimotakai gun Yamanouchi chou heion jika chuudou minami,138.414877,36.741659,0000-00-00,0000-00-00,0,9940524,3810401,Shimotakai gun Yamanouchi machi,Nagano ken
9940601,9940316,屋代,Yashiro,,,99406,20,3870013,千曲市大字小島３１３９番地,Chikuma shi ooaza kojima 3139 banchi,138.128534,36.531972,0000-00-00,0000-00-00,2,9940601,3870013,Chikuma shi,Nagano ken
9940602,9940602,東屋代,Azumayadai,,,99406,20,3870007,千曲市屋代郷津７７８-４,Chikuma shiokudai Goutsu 778 - 4,138.132084,36.542321,0000-00-00,0000-00-00,2,9940602,3870007,Chikuma shi,Nagano ken
9940603,9940603,雨宮,Amamiya,,,99406,20,3870001,千曲市雨宮７６３-２,Chikuma shiuguu 763 - 2,138.14809,36.548865,0000-00-00,0000-00-00,2,9940603,3870001,Chikuma shi,Nagano ken
9940604,9940604,岩野,Iwano,,,99406,20,3811234,長野市松代町岩野山裏１８-２,Nagano shi Matsushiro chou Iwano yama ura 18 - 2,138.162877,36.560628,0000-00-00,0000-00-00,2,9940604,3811234,Nagano shi,Nagano ken
9940605,9940605,象山口,Zou Yamaguchi,,,99406,20,3811233,長野市松代町清野河原新田２０４１,Nagano shi Matsushiro chou Kiyono Kawarano shinden 2041,138.188596,36.561209,0000-00-00,0000-00-00,2,9940605,3811233,Nagano shi,Nagano ken
9940606,9940606,松代,Matsushiro,,,99406,20,3810000,長野市松代町殿町７０,Nagano shi Matsushiro chou Tonomachi 70,138.198083,36.565876,0000-00-00,0000-00-00,2,9940606,3810000,Nagano shi,Nagano ken
9940607,9940607,金井山,Kanai yama,,,99406,20,3811214,長野市松代町柴新引４６２-２,Nagano shi Matsushiro chou Shiba shin in 462 - 2,138.201443,36.591282,0000-00-00,0000-00-00,2,9940607,3811214,Nagano shi,Nagano ken
9940608,9940608,大室,Oomuro,,,99406,20,3811211,長野市松代町大室村北７２５-１,Nagano shi Matsushiro chou Oomuro son hoku 725 - 1,138.223692,36.601024,0000-00-00,0000-00-00,2,9940608,3811211,Nagano shi,Nagano ken
9940609,9940609,信濃川田,Shinanogawa Den,,,99406,20,3810103,長野市若穂川田町下３１８０-２,Nagano shi Wakaho Kawata chouka 3180 - 2,138.238512,36.605488,0000-00-00,0000-00-00,2,9940609,3810103,Nagano shi,Nagano ken
9940610,9940610,若穂,Wakaho,,,99406,20,3810101,長野市若穂綿内田中７４８５,Nagano shi Wakaho mennai Tanaka 7485,138.252938,36.610779,0000-00-00,0000-00-00,2,9940610,3810101,Nagano shi,Nagano ken
9940611,9940611,綿内,Mennai,,,99406,20,3810101,長野市若穂綿内高野６４７２-２,Nagano shi Wakaho mennai Takano 6472 - 2,138.25961,36.625075,0000-00-00,0000-00-00,2,9940611,3810101,Nagano shi,Nagano ken
9940612,9940612,井上,Inoue,,,99406,20,3820045,須坂市井上双六１７４０-４,Suzaka shiseijou sugoroku 1740 - 4,138.280758,36.638376,0000-00-00,0000-00-00,2,9940612,3820045,Suzaka shi,Nagano ken
9940613,9940513,須坂,Suzaka,,,99406,20,3820000,須坂市須坂宗石１２８８-２,Suzaka shi Suzakashuuseki 1288 - 2,138.304239,36.656841,0000-00-00,0000-00-00,2,9940613,3820000,Suzaka shi,Nagano ken
9940701,1140901,松本,Matsumoto,,,99407,20,3900815,松本市深志１丁目,Matsumoto shi Fukashi 1 choume,137.963846,36.231081,0000-00-00,0000-00-00,0,9940701,3900815,Matsumoto shi,Nagano ken
9940702,9940702,西松本,Nishi Matsumoto,,,99407,20,3900816,松本市中条３-１５,Matsumoto shi Nakajou 3 - 15,137.963299,36.227111,0000-00-00,0000-00-00,0,9940702,3900816,Matsumoto shi,Nagano ken
